id_person,DoB,PoB_ID,City,State,Country,Region,Group,Lat,Long
155110,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
155129,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
155239,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
156065,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
156079,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
156166,1973,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
156800,1966,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
156826,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
157250,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
157346,1973,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
157404,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
157545,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
157841,1985,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158327,1959,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158365,1987,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158377,1981,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158648,1986,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158730,1972,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
158731,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159109,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159241,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159252,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159310,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159775,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
159932,1984,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
160094,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
160203,1975,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
160750,1977,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
161053,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
161526,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
161624,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
161853,1975,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
162249,1954,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
162613,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
162621,1945,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
162703,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
163066,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
163819,1983,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164098,1980,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164217,1967,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164481,1967,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164732,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164749,1977,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164806,1983,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
164897,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
165194,1980,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
165574,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
166070,1978,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
166177,1984,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
166179,1962,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
166573,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
167052,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
168120,1980,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
168123,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
168309,1981,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
168489,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169113,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169183,1986,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169495,1940,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169641,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169762,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
169903,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
170022,1981,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
171467,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
171503,1984,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
171799,1981,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
172000,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
172125,1970,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
172137,1954,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
172270,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
172928,1981,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
173271,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174029,1980,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174048,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174123,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174179,1973,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174723,1988,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174749,1973,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174767,1963,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
174772,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175268,1983,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175712,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175890,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175899,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175922,1968,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
175936,1986,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
176751,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
176882,1983,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
177424,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
178324,1984,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
178337,1975,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
178619,1966,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
178838,1974,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
179141,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
179252,1986,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
179930,1979,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
180509,1956,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
180533,1966,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
180779,1976,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
180925,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
180956,1972,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
181505,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
181847,1982,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187520,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187526,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187544,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187559,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187589,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187627,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187636,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187648,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187690,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187775,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187779,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187819,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187841,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187854,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187936,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187961,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
187964,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
189257,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
189279,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
189385,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
189536,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
189539,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
191034,1989,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
191035,1990,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
191068,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
191070,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224694,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224718,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224830,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224844,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224845,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224851,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224862,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224867,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224893,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224904,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
224953,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
225442,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
225443,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
225451,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
225462,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
225477,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226184,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226549,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226615,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226661,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226667,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
226947,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
227076,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
227100,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228811,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228850,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228936,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228937,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228938,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
228939,1992,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
229012,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
230688,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
231913,1987,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
237374,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238118,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238138,1996,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238141,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238145,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238174,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238175,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238182,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238199,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238200,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238222,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238246,1994,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238262,1996,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238264,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238352,1996,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238372,1993,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238424,1991,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238428,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
238429,1995,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris,,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
